person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,predicted_loan_status,default_probability
24,85000,RENT,6.0,PERSONAL,C,10000,13.72,0,0.12,Y,2,0,0.09254583213307219
25,76000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14000,7.66,0,0.18,N,3,0,0.044060011886493396
25,76000,MORTGAGE,9.0,PERSONAL,C,6000,12.98,0,0.08,Y,2,0,0.11134301321034715
25,76000,MORTGAGE,3.0,PERSONAL,A,20000,6.54,0,0.26,N,4,0,0.04897410077929209
24,85000,RENT,8.0,PERSONAL,E,10000,16.0,0,0.12,Y,3,0,0.21920406484567828
23,73000,RENT,0.0,EDUCATION,D,10000,14.11,1,0.14,N,3,1,0.7457408387974211
23,85000,RENT,7.0,MEDICAL,B,10000,11.89,0,0.12,N,4,0,0.061582840065367746
23,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,20000,10.99,0,0.26,N,4,0,0.049902982784895744
26,85500,RENT,0.0,EDUCATION,A,10000,10.99,0,0.12,N,2,0,0.04991813789639341
26,86000,RENT,4.0,EDUCATION,C,10000,13.49,0,0.12,N,3,0,0.0839512899428982
25,86000,RENT,10.0,HOMEIMPROVEMENT,D,10000,10.99,0,0.12,N,2,0,0.27989462068130305
22,87000,RENT,4.0,EDUCATION,B,10000,11.26,0,0.11,N,3,0,0.05905047422582253
23,76000,OWN,3.0,EDUCATION,B,18000,10.99,0,0.24,N,2,0,0.03929287236381674
24,75996,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.13,N,2,1,0.884889923864105
26,88000,RENT,10.0,VENTURE,B,10000,12.69,0,0.11,N,2,0,0.03991798052161009
23,59500,MORTGAGE,1.0,MEDICAL,B,20000,11.83,1,0.29,N,4,0,0.09834716097571851
22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,25000,13.79,1,0.36,N,3,0,0.3281786838440195
23,90000,RENT,7.0,EDUCATION,B,10000,12.69,0,0.11,N,4,0,0.06304106018220769
25,70000,MORTGAGE,4.0,PERSONAL,C,15000,13.16,1,0.21,Y,3,0,0.13037873236134365
24,90000,RENT,0.0,DEBTCONSOLIDATION,A,10000,10.99,0,0.11,N,2,0,0.04941707928272287
25,59623,MORTGAGE,9.0,MEDICAL,B,3400,10.99,1,0.05,N,2,0,0.1054865636571421
26,76160,MORTGAGE,10.0,EDUCATION,A,7400,7.51,0,0.1,N,2,0,0.033177221479669554
25,76209,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,10.99,0,0.04,Y,4,0,0.09672617878620154
25,90000,RENT,9.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.11,N,2,0,0.06762188030636321
25,90000,RENT,5.0,PERSONAL,A,10000,7.49,0,0.11,N,2,0,0.0382823670284971
22,76296,MORTGAGE,6.0,VENTURE,A,18000,7.88,0,0.24,N,3,0,0.024835917414738846
25,76300,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,11.86,0,0.04,N,2,0,0.08798455023210285
23,90000,RENT,0.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.11,N,3,0,0.035681477147907426
22,59813,MORTGAGE,6.0,MEDICAL,E,20000,17.74,1,0.28,N,3,1,0.8897776746572689
26,90000,RENT,2.0,PERSONAL,A,10000,7.49,0,0.11,N,4,0,0.037289218859324465
24,90000,RENT,8.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.11,N,2,0,0.07915880890774396
26,76486,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.08,N,4,0,0.0390636669177447
24,76494,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.16,N,3,0,0.04373802687428215
26,70500,MORTGAGE,11.0,PERSONAL,A,14500,7.49,1,0.21,N,3,0,0.0545426368873579
21,78000,RENT,2.0,DEBTCONSOLIDATION,D,10000,15.57,1,0.13,Y,4,1,0.9462008034801707
23,76500,MORTGAGE,2.0,EDUCATION,A,4800,7.51,0,0.06,N,4,0,0.032735205700624874
22,76500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,15000,10.99,0,0.2,Y,4,0,0.10578738536832492
23,90000,RENT,4.0,VENTURE,A,10000,7.51,0,0.11,N,2,0,0.019942653269133245
26,76596,MORTGAGE,2.0,EDUCATION,C,24000,12.73,0,0.31,Y,3,0,0.13659677692404934
24,90000,RENT,8.0,HOMEIMPROVEMENT,B,10000,11.89,0,0.11,N,4,0,0.07962632917175985
26,91000,RENT,6.0,DEBTCONSOLIDATION,C,10000,10.99,0,0.11,N,4,0,0.0848207879518173
25,76700,MORTGAGE,1.0,VENTURE,E,14800,19.42,0,0.19,Y,4,0,0.3981409100516588
23,91000,RENT,5.0,EDUCATION,B,10000,10.2,0,0.11,N,2,0,0.05621897911615331
22,76800,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.08,N,4,0,0.029657984734435337
22,76800,MORTGAGE,4.0,PERSONAL,A,12000,8.9,0,0.16,N,2,0,0.0394142322028286
26,76800,MORTGAGE,2.0,PERSONAL,A,12800,6.92,0,0.17,N,4,0,0.03808131711608165
25,76800,MORTGAGE,8.0,EDUCATION,A,6500,5.79,0,0.08,N,4,0,0.0283755355671455
25,76800,MORTGAGE,5.0,PERSONAL,C,20000,10.99,0,0.26,Y,2,0,0.11448766651336188
21,76800,MORTGAGE,5.0,PERSONAL,D,8000,14.96,0,0.1,Y,3,0,0.22852387881396669
23,76800,MORTGAGE,4.0,VENTURE,A,10000,9.63,0,0.13,N,4,0,0.020007062489964988
23,92000,RENT,7.0,VENTURE,B,10000,11.71,0,0.11,N,4,0,0.03486340478640992
22,76875,MORTGAGE,0.0,MEDICAL,A,13750,10.99,0,0.18,N,4,0,0.06579415075432479
23,76896,MORTGAGE,8.0,EDUCATION,B,25000,11.71,0,0.33,N,2,0,0.08744188361314378
24,77000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.16,N,2,0,0.07143562056648506
26,92652,RENT,4.0,VENTURE,C,10000,13.23,0,0.11,Y,2,0,0.09441539832797644
25,77000,MORTGAGE,8.0,EDUCATION,A,12000,7.9,0,0.16,N,4,0,0.037696721437859314
22,77000,MORTGAGE,6.0,MEDICAL,A,12400,7.51,0,0.16,N,4,0,0.03909252748039754
23,93000,RENT,6.0,EDUCATION,C,10000,14.26,0,0.11,N,2,0,0.09198139648728379
25,77000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.12,N,3,0,0.03290146091154876
24,94000,RENT,8.0,HOMEIMPROVEMENT,E,10000,18.64,0,0.11,N,2,0,0.3469765778778282
26,71000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6000,15.62,1,0.08,N,4,1,0.8649885044752985
23,77000,OWN,3.0,VENTURE,A,3500,5.99,0,0.05,N,2,0,0.010545462743389536
25,77000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.04,N,3,0,0.03989979996686142
24,77000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4000,11.99,0,0.05,N,2,0,0.08555515130142964
22,60350,MORTGAGE,6.0,MEDICAL,D,35000,16.89,1,0.49,N,3,1,0.9131547262305901
23,94000,RENT,0.0,MEDICAL,B,10000,9.45,0,0.11,N,3,0,0.05650968042831025
24,77000,MORTGAGE,2.0,EDUCATION,B,3850,11.11,0,0.05,N,2,0,0.06725183940018559
25,70550,RENT,6.0,MEDICAL,E,10000,16.77,1,0.12,N,3,1,0.7347250894928489
23,95000,RENT,3.0,PERSONAL,A,10000,6.17,0,0.11,N,3,0,0.03514451530986145
24,95000,RENT,8.0,DEBTCONSOLIDATION,A,10000,10.99,0,0.11,N,2,0,0.038526222407376264
25,44966,RENT,3.0,MEDICAL,A,10025,5.42,0,0.22,N,4,0,0.050682599983130544
23,65400,RENT,1.0,DEBTCONSOLIDATION,C,10075,13.98,0,0.15,Y,2,0,0.09905164780346594
26,29136,RENT,0.0,PERSONAL,D,10100,13.55,1,0.35,Y,4,1,0.9708224540365036
22,71000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3200,10.25,1,0.05,N,3,0,0.07406379427596695
23,77000,MORTGAGE,7.0,EDUCATION,A,10000,7.88,0,0.13,N,4,0,0.031313017725117145
24,70000,RENT,4.0,VENTURE,C,10125,14.65,0,0.14,Y,3,0,0.15204484265892945
25,77000,MORTGAGE,6.0,EDUCATION,D,8000,15.33,0,0.1,N,2,0,0.16536949266945458
22,77000,MORTGAGE,5.0,EDUCATION,B,21000,11.48,0,0.27,N,3,0,0.07393802151681003
23,69000,RENT,6.0,DEBTCONSOLIDATION,B,10150,11.99,0,0.15,N,3,0,0.07060694143323333
24,77000,MORTGAGE,8.0,MEDICAL,A,14000,8.94,0,0.18,N,3,0,0.04953467784468033
20,77000,MORTGAGE,4.0,VENTURE,A,6000,8.0,0,0.08,N,2,0,0.019768236642236856
26,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,5400,13.04,0,0.07,Y,3,0,0.10743637396975357
24,71000,MORTGAGE,6.0,EDUCATION,B,5000,10.39,1,0.07,N,2,0,0.06755406523327569
23,71000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,20000,15.13,1,0.28,Y,2,1,0.8468618710398869
26,40000,RENT,3.0,MEDICAL,C,10200,10.99,0,0.26,N,3,0,0.10543246514834813
26,77004,MORTGAGE,0.0,MEDICAL,B,6000,11.99,0,0.08,N,4,0,0.0707452496561943
25,77004,MORTGAGE,9.0,PERSONAL,B,15000,9.63,0,0.19,N,2,0,0.06984938506647494
23,77004,MORTGAGE,6.0,MEDICAL,A,12000,5.79,0,0.16,N,3,0,0.033076523799980474
24,42000,RENT,4.0,EDUCATION,A,10200,7.49,0,0.24,N,4,0,0.053293414063217914
23,77004,MORTGAGE,7.0,VENTURE,A,6000,7.88,0,0.08,N,2,0,0.01664616609395324
24,71004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,14.96,1,0.07,Y,3,1,0.854071184214975
25,71004,MORTGAGE,1.0,DEBTCONSOLIDATION,E,2400,17.04,1,0.03,N,3,1,0.8253556687854281
25,77004,MORTGAGE,2.0,DEBTCONSOLIDATION,C,16000,13.92,0,0.21,N,2,0,0.08452573847537907
20,77052,MORTGAGE,4.0,EDUCATION,B,24250,11.36,0,0.31,N,2,0,0.11972818849375917
25,77078,MORTGAGE,1.0,DEBTCONSOLIDATION,B,3425,12.18,0,0.04,N,2,0,0.07505871523410397
22,50004,RENT,6.0,EDUCATION,D,10200,15.21,0,0.2,N,4,0,0.2621051156446141
23,55000,RENT,0.0,PERSONAL,C,10200,12.73,0,0.19,Y,2,0,0.10796471294382154
22,77237,MORTGAGE,0.0,MEDICAL,A,5875,6.17,0,0.08,N,3,0,0.039262690401492904
24,77237,MORTGAGE,8.0,MEDICAL,A,15000,6.17,0,0.19,N,3,0,0.04367338595772103
23,85000,RENT,1.0,DEBTCONSOLIDATION,A,10200,10.99,0,0.12,N,3,0,0.05190826749841857
22,90000,RENT,6.0,MEDICAL,B,10200,11.71,0,0.11,N,3,0,0.06303582584966129
24,77350,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4800,13.79,0,0.06,Y,4,0,0.11390831724601305
24,100000,RENT,1.0,PERSONAL,C,10200,12.99,0,0.1,Y,4,0,0.0877740029422133
24,22000,RENT,8.0,EDUCATION,A,11000,7.51,1,0.5,N,2,1,0.9531088276137263
26,27000,RENT,9.0,DEBTCONSOLIDATION,A,11000,8.9,1,0.41,N,3,1,0.9567418177074384
23,27000,RENT,7.0,DEBTCONSOLIDATION,A,11000,8.59,1,0.41,N,4,1,0.9567418177074384
22,27300,RENT,1.0,MEDICAL,B,11000,11.48,1,0.4,N,4,1,0.9548150284691113
21,29000,RENT,6.0,MEDICAL,C,11000,13.49,1,0.38,Y,2,1,0.9509202674670278
21,29004,RENT,5.0,MEDICAL,C,11000,14.22,1,0.38,N,2,1,0.9565957028978588
23,29472,RENT,3.0,DEBTCONSOLIDATION,C,11000,13.49,1,0.37,N,4,1,0.9507648992523535
25,30720,RENT,2.0,HOMEIMPROVEMENT,C,11000,13.72,1,0.36,N,2,1,0.9515102358071487
26,77604,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6800,13.06,0,0.09,Y,4,0,0.107783793371329
23,32000,RENT,4.0,EDUCATION,B,11000,9.91,1,0.34,N,3,1,0.9528494044918646
25,32000,RENT,7.0,DEBTCONSOLIDATION,A,11000,7.66,1,0.34,N,3,1,0.948642355341847
23,77705,MORTGAGE,4.0,EDUCATION,E,4000,16.77,0,0.05,Y,4,0,0.1674669391712568
23,33000,RENT,0.0,DEBTCONSOLIDATION,A,11000,7.66,1,0.33,N,2,1,0.9348286140164852
25,77800,MORTGAGE,9.0,PERSONAL,B,30000,10.99,0,0.39,N,4,0,0.10186154645701757
23,77927,MORTGAGE,7.0,EDUCATION,C,15000,12.99,0,0.19,Y,4,0,0.11302222326217042
23,33600,RENT,7.0,MEDICAL,D,11000,15.65,1,0.33,Y,3,1,0.9770845955407716
25,29000,RENT,9.0,PERSONAL,A,11000,8.49,1,0.38,N,2,1,0.9599871676898664
24,78000,MORTGAGE,0.0,VENTURE,A,2300,10.99,0,0.03,N,4,0,0.028558100301873366
23,78000,MORTGAGE,7.0,EDUCATION,B,2400,12.42,0,0.03,N,2,0,0.07194817092917012
24,72000,MORTGAGE,8.0,EDUCATION,C,14000,14.65,1,0.19,Y,4,0,0.1238780811177501
25,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,10000,14.27,1,0.14,N,3,0,0.1560811732967291
24,29000,RENT,0.0,EDUCATION,D,11000,15.05,1,0.38,Y,4,1,0.9943118705913904
24,78000,OWN,6.0,HOMEIMPROVEMENT,B,4500,12.69,0,0.06,N,3,0,0.04535874256016605
23,57000,RENT,0.0,EDUCATION,D,11050,14.74,1,0.19,N,4,1,0.8127343035852113
23,78000,MORTGAGE,0.0,MEDICAL,A,10000,6.62,0,0.13,N,2,0,0.03681571076242987
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,7.9,0,0.1,N,4,0,0.03439882910717636
22,30000,RENT,1.0,PERSONAL,A,11100,6.62,1,0.37,N,4,1,0.9454617147593948
23,78000,MORTGAGE,5.0,EDUCATION,B,5000,11.71,0,0.06,N,2,0,0.06929101947503283
26,78000,MORTGAGE,7.0,PERSONAL,A,7200,6.62,0,0.09,N,2,0,0.029902645148234343
24,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.06,N,4,0,0.03205319302385164
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.11,N,4,0,0.03350583540133499
22,78000,MORTGAGE,2.0,EDUCATION,B,1750,10.65,0,0.02,N,4,0,0.06883574744571822
22,72000,MORTGAGE,1.0,PERSONAL,C,8500,15.96,1,0.12,N,2,0,0.3114043782740003
22,32244,RENT,2.0,VENTURE,B,11100,12.21,1,0.34,N,3,1,0.9362843678323348
25,45000,RENT,2.0,DEBTCONSOLIDATION,C,11100,13.11,0,0.25,N,2,0,0.11638417449965253
23,78000,MORTGAGE,4.0,PERSONAL,A,15000,8.49,0,0.19,N,2,0,0.04296579401573413
22,62500,RENT,0.0,PERSONAL,C,11100,10.99,0,0.18,Y,3,0,0.10178673450202336
23,78000,MORTGAGE,7.0,MEDICAL,B,25000,10.99,0,0.32,N,4,0,0.11517242440446465
26,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.04,N,2,0,0.08689269731850051
26,78000,MORTGAGE,10.0,EDUCATION,A,8325,6.99,0,0.11,N,4,0,0.03053966812613929
23,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,6000,12.99,0,0.08,N,3,0,0.09115834943995837
21,40000,OWN,5.0,MEDICAL,A,12000,8.9,0,0.3,N,2,0,0.03241973677000648
22,26000,RENT,5.0,PERSONAL,D,11200,16.89,1,0.43,N,3,1,0.962370631669317
24,30852,RENT,4.0,MEDICAL,A,11200,5.79,1,0.36,N,4,1,0.927327145171854
23,78000,MORTGAGE,7.0,EDUCATION,C,4200,13.06,0,0.05,N,3,0,0.09026338738544833
24,78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,10.37,0,0.26,N,2,0,0.07310566921508355
25,78000,MORTGAGE,9.0,EDUCATION,A,8000,5.79,0,0.1,N,2,0,0.02973876668442721
25,78000,MORTGAGE,2.0,VENTURE,B,6000,10.99,0,0.08,N,4,0,0.03262449319629587
22,40000,OWN,6.0,EDUCATION,D,5000,16.29,0,0.13,Y,4,0,0.0638146484450405
23,78000,MORTGAGE,7.0,EDUCATION,A,4600,7.66,0,0.06,N,2,0,0.03332218033739708
24,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3600,5.42,0,0.05,N,4,0,0.03333147271169728
23,78000,MORTGAGE,7.0,EDUCATION,A,12400,7.29,0,0.16,N,3,0,0.03415930479342347
26,36000,RENT,4.0,MEDICAL,A,11200,10.99,1,0.31,N,3,1,0.9148030268245333
26,78000,MORTGAGE,8.0,PERSONAL,C,12000,13.43,0,0.15,N,4,0,0.08906856120797628
25,30840,RENT,2.0,VENTURE,D,11200,17.27,1,0.36,N,4,1,0.993322287946836
22,40000,RENT,2.0,VENTURE,A,11200,7.88,0,0.28,N,2,0,0.03521179394766028
24,41600,RENT,2.0,MEDICAL,B,11200,10.62,0,0.27,N,3,0,0.08627294785483794
22,78000,MORTGAGE,3.0,EDUCATION,A,12000,6.54,0,0.15,N,3,0,0.02824687842640499
21,42000,RENT,5.0,VENTURE,D,11200,16.77,0,0.27,N,4,0,0.3406419803984406
25,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0,0.031725643894124265
23,78000,MORTGAGE,2.0,VENTURE,A,6000,6.91,0,0.08,N,4,0,0.015221718408175442
22,42000,RENT,6.0,EDUCATION,B,11200,10.99,0,0.27,N,4,0,0.07490227675866239
26,78000,MORTGAGE,4.0,PERSONAL,B,1750,10.36,0,0.02,N,2,0,0.0713619724710825
23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,2,0,0.08220169012556566
25,78000,MORTGAGE,0.0,VENTURE,A,14000,7.51,0,0.18,N,3,0,0.023101483748024496
23,72000,MORTGAGE,6.0,VENTURE,C,12000,13.61,1,0.17,Y,2,0,0.12012416890218391
24,45000,RENT,0.0,MEDICAL,C,11200,12.04,0,0.25,Y,3,0,0.11782206332688816
26,78000,OWN,2.0,VENTURE,C,2400,14.72,0,0.03,Y,3,0,0.05397365405052378
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,7.88,0,0.19,N,3,0,0.041566622744036046
23,78000,MORTGAGE,0.0,VENTURE,D,25000,15.58,0,0.32,Y,3,0,0.2349328320223477
25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,2400,11.86,0,0.03,N,4,0,0.07710420067958322
24,78000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,9800,10.99,0,0.13,N,3,0,0.07408302572208876
23,78000,MORTGAGE,7.0,EDUCATION,B,1000,9.88,0,0.01,N,3,0,0.06773630389781593
24,50000,RENT,0.0,VENTURE,C,11200,13.85,0,0.22,Y,3,0,0.12271734279198418
23,72000,MORTGAGE,5.0,EDUCATION,F,19000,10.99,1,0.26,Y,2,1,0.5192266633944256
23,78000,MORTGAGE,7.0,EDUCATION,A,6150,7.88,0,0.08,N,2,0,0.03168417466939577
23,54000,RENT,4.0,EDUCATION,C,11200,13.99,0,0.21,Y,2,0,0.12816096050516734
22,78000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.23,N,3,0,0.07515405588596986
22,78000,MORTGAGE,6.0,MEDICAL,A,7750,7.51,0,0.1,N,4,0,0.037058796216727884
22,78000,MORTGAGE,6.0,EDUCATION,E,16000,16.45,0,0.21,Y,2,0,0.21136373288666174
22,78000,MORTGAGE,3.0,EDUCATION,E,16000,16.45,0,0.21,N,3,0,0.1889888438076701
24,78000,MORTGAGE,4.0,PERSONAL,A,14500,7.51,0,0.19,N,4,0,0.04112466212767291
23,60000,RENT,0.0,EDUCATION,C,11200,10.78,0,0.19,N,3,0,0.08985046766227876
24,78000,OWN,8.0,EDUCATION,B,25000,12.18,0,0.32,N,4,0,0.04316361722101239
24,61000,RENT,8.0,PERSONAL,B,11200,9.99,0,0.18,N,3,0,0.06891612886853939
22,61200,RENT,6.0,PERSONAL,A,11200,6.62,0,0.18,N,4,0,0.04551758320438425
22,78000,OWN,6.0,PERSONAL,A,4000,7.74,0,0.05,N,4,0,0.02384730196883862
25,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14200,11.48,0,0.18,N,3,0,0.07642860509944195
22,57800,RENT,6.0,DEBTCONSOLIDATION,C,11200,13.16,1,0.19,N,3,0,0.1055075942678098
24,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,13.22,0,0.1,N,2,0,0.09344804904316797
23,78000,MORTGAGE,1.0,EDUCATION,B,16000,11.89,0,0.21,N,3,0,0.07305532438155508
22,78000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.12,N,2,0,0.06977413373169321
25,61200,MORTGAGE,9.0,MEDICAL,D,20000,14.74,1,0.28,Y,2,1,0.8665989081785618
25,68000,RENT,4.0,PERSONAL,B,11200,11.99,0,0.16,N,2,0,0.07115927301000716
22,69700,RENT,4.0,VENTURE,B,11200,10.99,0,0.16,N,2,0,0.035910838794163895
24,71000,RENT,8.0,VENTURE,B,11200,11.36,0,0.16,N,3,0,0.034414218813939294
24,61200,MORTGAGE,9.0,MEDICAL,B,13500,10.83,1,0.19,N,2,0,0.08472730767916918
22,78000,OTHER,4.0,PERSONAL,B,5600,10.99,0,0.07,N,2,0,0.07677766654918795
25,72000,RENT,8.0,PERSONAL,B,11200,10.36,0,0.16,N,2,0,0.06704856590169518
25,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,25000,9.64,0,0.32,N,4,0,0.15499708192572467
26,78402,RENT,3.0,VENTURE,B,11200,11.71,0,0.14,N,3,0,0.03784254887794456
25,80000,RENT,0.0,HOMEIMPROVEMENT,B,11200,10.99,0,0.14,N,3,0,0.07481008829339526
25,78200,MORTGAGE,9.0,MEDICAL,A,6000,6.54,0,0.08,N,3,0,0.03262076230456564
25,82000,RENT,9.0,PERSONAL,A,11200,5.42,0,0.14,N,4,0,0.036836665732326294
23,61455,MORTGAGE,0.0,MEDICAL,E,15000,16.82,1,0.21,N,3,1,0.8101696260916964
24,86700,RENT,2.0,EDUCATION,A,11200,10.99,0,0.13,N,4,0,0.04203307993103174
24,78386,OWN,3.0,EDUCATION,A,4000,5.42,0,0.05,N,3,0,0.01803434592655593
22,78400,MORTGAGE,2.0,VENTURE,D,5000,17.49,0,0.06,Y,3,0,0.25883066686031864
24,78400,MORTGAGE,5.0,VENTURE,C,17400,13.48,0,0.22,N,2,0,0.07716458788540242
26,100016,RENT,10.0,EDUCATION,C,11200,13.98,0,0.11,Y,2,0,0.09224533511932279
22,78413,MORTGAGE,6.0,EDUCATION,B,17500,10.65,0,0.22,N,2,0,0.0718417343606316
26,78420,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,11.49,0,0.1,N,4,0,0.07392085182385051
24,78500,MORTGAGE,8.0,VENTURE,A,6000,7.49,0,0.08,N,4,0,0.017129284257848775
23,78500,MORTGAGE,7.0,EDUCATION,A,7200,7.49,0,0.09,N,3,0,0.03203829600279601
25,72500,MORTGAGE,3.0,VENTURE,D,16000,15.28,1,0.22,Y,4,0,0.30040816892869987
23,78500,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,7.14,0,0.06,N,4,0,0.032300430482642396
24,110000,RENT,1.0,EDUCATION,A,11200,7.49,0,0.1,N,4,0,0.03866499407613237
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.2,N,2,0,0.05197281857521152
24,180000,RENT,3.0,PERSONAL,A,11200,5.79,0,0.06,N,4,0,0.03250780241002567
25,45000,RENT,2.0,DEBTCONSOLIDATION,A,11250,9.38,0,0.25,N,2,0,0.0529623811523019
25,75000,RENT,1.0,HOMEIMPROVEMENT,C,11250,10.99,0,0.15,N,3,0,0.11121640997054634
22,72644,MORTGAGE,3.0,PERSONAL,A,5900,7.49,1,0.08,N,3,0,0.03580129409099425
26,61754,MORTGAGE,7.0,MEDICAL,D,10000,14.83,1,0.14,N,4,1,0.8477219528720812
21,35000,RENT,5.0,MEDICAL,C,11300,13.49,1,0.32,N,3,1,0.9046736193252112
26,41892,RENT,8.0,EDUCATION,C,11300,13.22,0,0.27,N,4,0,0.11687052571462131
25,78720,MORTGAGE,6.0,MEDICAL,B,10000,9.62,0,0.13,N,2,0,0.06434408206496854
22,78792,MORTGAGE,4.0,EDUCATION,D,5500,14.61,0,0.07,N,4,0,0.14465342914965784
23,78885,OWN,2.0,VENTURE,B,20000,12.42,0,0.25,N,3,0,0.02448115636648247
26,78948,MORTGAGE,3.0,MEDICAL,B,17500,11.83,0,0.22,N,2,0,0.06951320671370369
22,72955,MORTGAGE,6.0,PERSONAL,B,7500,10.99,1,0.1,N,2,0,0.07444793285262746
22,45000,RENT,6.0,EDUCATION,C,11300,13.48,0,0.25,Y,2,0,0.12149022968136342
22,78996,OWN,6.0,MEDICAL,B,10000,11.11,0,0.13,N,2,0,0.03133475174708207
23,71000,RENT,7.0,MEDICAL,A,11300,7.49,0,0.16,N,2,0,0.039468345276365606
21,29000,RENT,5.0,DEBTCONSOLIDATION,B,11325,9.91,1,0.39,N,3,1,0.9513594081777632
22,79000,MORTGAGE,6.0,MEDICAL,A,10375,6.62,0,0.13,N,4,0,0.02976525454828984
23,79000,MORTGAGE,7.0,EDUCATION,A,17825,6.62,0,0.23,N,2,0,0.04178167084844229
25,36000,RENT,7.0,MEDICAL,B,11325,12.69,1,0.31,N,4,1,0.9187696667117012
24,79000,MORTGAGE,4.0,PERSONAL,A,8000,5.99,0,0.1,N,3,0,0.026366440986165
25,30000,RENT,10.0,VENTURE,A,11400,7.51,1,0.38,N,4,1,0.959491734615773
26,41500,RENT,9.0,EDUCATION,A,11400,7.66,0,0.27,N,3,0,0.05388721981703869
24,43000,RENT,3.0,MEDICAL,A,11400,10.99,0,0.27,N,2,0,0.06530632234385646
25,79000,OWN,3.0,VENTURE,A,14000,6.92,0,0.18,N,2,0,0.014513370358323716
22,79000,MORTGAGE,3.0,VENTURE,C,35000,13.8,0,0.44,Y,2,0,0.19414024682352354
22,50000,RENT,6.0,EDUCATION,D,11400,17.58,0,0.23,Y,4,0,0.27404142628175054
23,60000,RENT,4.0,PERSONAL,C,11400,15.23,0,0.19,Y,4,0,0.1200450696363283
25,79000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.13,N,2,0,0.03004311980487871
25,79000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.25,N,3,0,0.042945348916684445
22,62050,MORTGAGE,1.0,MEDICAL,C,2000,13.35,1,0.03,Y,4,0,0.12094959150872259
24,65000,RENT,2.0,HOMEIMPROVEMENT,B,11400,11.89,0,0.18,N,3,0,0.08651250673264743
24,73000,RENT,1.0,DEBTCONSOLIDATION,D,11400,14.84,1,0.16,Y,4,1,0.9633760264532195
25,79000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9000,6.76,0,0.11,N,4,0,0.031089825792569584
25,62050,MORTGAGE,7.0,MEDICAL,B,18300,10.62,1,0.25,N,3,0,0.07809153452077604
22,79000,MORTGAGE,6.0,EDUCATION,B,10000,10.99,0,0.13,N,2,0,0.06317749640285954
